     4.390      1.696      0.000      1.000      0.000
     4.400      1.696      0.000      1.000      0.000
     4.410      1.696      0.000      1.000      0.000
     4.420      1.696      0.000      1.000      0.000
     4.430      1.696      0.000      1.000      0.000
     4.440      1.696      0.000      1.000      0.000
     4.450      1.696      0.000      1.000      0.000
     4.460      1.696      0.000      1.000      0.000
     4.470      1.696      0.000      1.000      0.000
     4.480      1.696      0.000      1.000      0.000
     4.490      1.696      0.000      1.000      0.000
     4.500      1.696      0.000      1.000      0.000
     4.510      1.696      0.000      1.000      0.000
     4.520      1.696      0.000      1.000      0.000
     4.530      1.696      0.000      1.000      0.000
     4.540      1.696      0.000      1.000      0.000
     4.550      1.696      0.000      1.000      0.000
     4.560      1.696      0.000      1.000      0.000
     4.570      1.696      0.000      1.000      0.000
     4.580      1.696      0.000      1.000      0.000
     4.590      1.696      0.000      1.000      0.000
     4.600      1.696      0.000      1.000      0.000
     4.610      1.696      0.000      1.000      0.000
     4.620      1.696      0.000      1.000      0.000
     4.630      1.696      0.000      1.000      0.000
     4.640      1.696      0.000      1.000      0.000
     4.650      1.696      0.000      1.000      0.000
     4.660      1.696      0.000      1.000      0.000
     4.670      1.696      0.000      1.000      0.000
     4.680      1.696      0.000      1.000      0.000
     4.690      1.696      0.000      1.000      0.000
     4.700      1.696      0.000      1.000      0.000
     4.710      1.696      0.000      1.000      0.000
     4.720      1.696      0.000      1.000      0.000
     4.730      1.696      0.000      1.000      0.000
     4.740      1.696      0.000      1.000      0.000
     4.750      1.696      0.000      1.000      0.000
     4.760      1.696      0.000      1.000      0.000
     4.770      1.696      0.000      1.000      0.000
     4.780      1.696      0.000      1.000      0.000
     4.790      1.696      0.000      1.000      0.000
     4.800      1.696      0.000      1.000      0.000
     4.810      1.696      0.000      1.000      0.000
     4.820      1.696      0.000      1.000      0.000
     4.830      1.696      0.000      1.000      0.000
     4.840      1.696      0.000      1.000      0.000
     4.850      1.696      0.000      1.000      0.000
     4.860      1.696      0.000      1.000      0.000
     4.870      1.696      0.000      1.000      0.000
     4.880      1.696      0.000      1.000      0.000
     4.890      1.696      0.000      1.000      0.000
     4.900      1.696      0.000      1.000      0.000
     4.910      1.696      0.000      1.000      0.000
     4.920      1.696      0.000      1.000      0.000
     4.930      1.696      0.000      1.000      0.000
     4.940      1.696      0.000      1.000      0.000
     4.950      1.696      0.000      1.000      0.000
     4.960      1.696      0.000      1.000      0.000
     4.970      1.696      0.000      1.000      0.000
     4.980      1.696      0.000      1.000      0.000
     4.990      1.696      0.000      1.000      0.000
     5.000      1.696      0.000      1.000      0.000
     5.010      1.696      0.000      1.000      0.000
     5.020      1.696      0.000      1.000      0.000
     5.030      1.696      0.000      1.000      0.000
     5.040      1.696      0.000      1.000      0.000
     5.050      1.696      0.000      1.000      0.000
     5.060      1.696      0.000      1.000      0.000
     5.070      1.696      0.000      1.000      0.000
     5.080      1.696      0.000      1.000      0.000
     5.090      1.696      0.000      1.000      0.000
     5.100      1.696      0.000      1.000      0.000
     5.110      1.696      0.000      1.000      0.000
     5.120      1.696      0.000      1.000      0.000
     5.130      1.696      0.000      1.000      0.000
     5.140      1.696      0.000      1.000      0.000
     5.150      1.696      0.000      1.000      0.000
     5.160      1.696      0.000      1.000      0.000
     5.170      1.696      0.000      1.000      0.000
     5.180      1.696      0.000      1.000      0.000
     5.190      1.696      0.000      1.000      0.000
     5.200      1.696      0.000      1.000      0.000
     5.210      1.696      0.000      1.000      0.000
     5.220      1.696      0.000      1.000      0.000
     5.230      1.696      0.000      1.000      0.000
     5.240      1.696      0.000      1.000      0.000
     5.250      1.696      0.000      1.000      0.000
     5.260      1.696      0.000      1.000      0.000
     5.270      1.696      0.000      1.000      0.000
     5.280      1.696      0.000      1.000      0.000
     5.290      1.696      0.000      1.000      0.000
     5.300      1.696      0.000      1.000      0.000
     5.310      1.696      0.000      1.000      0.000
     5.320      1.696      0.000      1.000      0.000
     5.330      1.696      0.000      1.000      0.000
     5.340      1.696      0.000      1.000      0.000
     5.350      1.696      0.000      1.000      0.000
     5.360      1.696      0.000      1.000      0.000
     5.370      1.696      0.000      1.000      0.000
     5.380      1.696      0.000      1.000      0.000
     5.390      1.696      0.000      1.000      0.000
     5.400      1.696      0.000      1.000      0.000
     5.410      1.696      0.000      1.000      0.000
     5.420      1.696      0.000      1.000      0.000
     5.430      1.696      0.000      1.000      0.000
     5.440      1.696      0.000      1.000      0.000
     5.450      1.696      0.000      1.000      0.000
     5.460      1.696      0.000      1.000      0.000
     5.470      1.696      0.000      1.000      0.000
     5.480      1.696      0.000      1.000      0.000
     5.490      1.696      0.000      1.000      0.000
     5.500      1.696      0.000      1.000      0.000
     5.510      1.696      0.000      1.000      0.000
     5.520      1.696      0.000      1.000      0.000
     5.530      1.696      0.000      1.000      0.000
     5.540      1.696      0.000      1.000      0.000
     5.550      1.696      0.000      1.000      0.000
     5.560      1.696      0.000      1.000      0.000
     5.570      1.696      0.000      1.000      0.000
     5.580      1.696      0.000      1.000      0.000
     5.590      1.696      0.000      1.000      0.000
     5.600      1.696      0.000      1.000      0.000
     5.610      1.696      0.000      1.000      0.000
     5.620      1.696      0.000      1.000      0.000
     5.630      1.696      0.000      1.000      0.000
     5.640      1.696      0.000      1.000      0.000
     5.650      1.696      0.000      1.000      0.000
     5.660      1.696      0.000      1.000      0.000
     5.670      1.696      0.000      1.000      0.000
     5.680      1.696      0.000      1.000      0.000
     5.690      1.696      0.000      1.000      0.000
     5.700      1.696      0.000      1.000      0.000
     5.710      1.696      0.000      1.000      0.000
     5.720      1.696      0.000      1.000      0.000
     5.730      1.696      0.000      1.000      0.000
     5.740      1.696      0.000      1.000      0.000
     5.750      1.696      0.000      1.000      0.000
     5.760      1.696      0.000      1.000      0.000
     5.770      1.696      0.000      1.000      0.000
     5.780      1.696      0.000      1.000      0.000
     5.790      1.696      0.000      1.000      0.000
     5.800      1.696      0.000      1.000      0.000
     5.810      1.696      0.000      1.000      0.000
     5.820      1.696      0.000      1.000      0.000
     5.830      1.696      0.000      1.000      0.000
     5.840      1.696      0.000      1.000      0.000
     5.850      1.696      0.000      1.000      0.000
     5.860      1.696      0.000      1.000      0.000
     5.870      1.696      0.000      1.000      0.000
     5.880      1.696      0.000      1.000      0.000
     5.890      1.696      0.000      1.000      0.000
     5.900      1.696      0.000      1.000      0.000
     5.910      1.696      0.000      1.000      0.000
     5.920      1.696      0.000      1.000      0.000
     5.930      1.696      0.000      1.000      0.000
     5.940      1.696      0.000      1.000      0.000
     5.950      1.696      0.000      1.000      0.000
     5.960      1.696      0.000      1.000      0.000
     5.970      1.696      0.000      1.000      0.000
     5.980      1.696      0.000      1.000      0.000
     5.990      1.696      0.000      1.000      0.000
     6.000      1.696      0.000      1.000      0.000
     6.010      1.696      0.000      1.000      0.000
     6.020      1.696      0.000      1.000      0.000
     6.030      1.696      0.000      1.000      0.000
     6.040      1.696      0.000      1.000      0.000
     6.050      1.696      0.000      1.000      0.000
     6.060      1.696      0.000      1.000      0.000
     6.070      1.696      0.000      1.000      0.000
     6.080      1.696      0.000      1.000      0.000
     6.090      1.696      0.000      1.000      0.000
     6.100      1.696      0.000      1.000      0.000
     6.110      1.696      0.000      1.000      0.000
     6.120      1.696      0.000      1.000      0.000
     6.130      1.696      0.000      1.000      0.000
     6.140      1.696      0.000      1.000      0.000
     6.150      1.696      0.000      1.000      0.000
     6.160      1.696      0.000      1.000      0.000
     6.170      1.696      0.000      1.000      0.000
     6.180      1.696      0.000      1.000      0.000
     6.190      1.696      0.000      1.000      0.000
     6.200      1.696      0.000      1.000      0.000
     6.210      1.696      0.000      1.000      0.000
     6.220      1.696      0.000      1.000      0.000
     6.230      1.696      0.000      1.000      0.000
     6.240      1.696      0.000      1.000      0.000
     6.250      1.696      0.000      1.000      0.000
     6.260      1.696      0.000      1.000      0.000
     6.270      1.696      0.000      1.000      0.000
